[10:06:10 PM] [LOG] [Network] WebSocket server is listening on port 443
[10:06:10 PM] [ERROR] [Content] Doesn't exist path: C:\Users\unkno\Documents\GitHub\Famishs-remake\content
[10:06:10 PM] [ERROR] [CommandSystem] Invalid command from path: C:\Users\unkno\Documents\GitHub\Famishs-remake\game-server\compiled\command\commands\building\clean-building.js
[10:08:39 PM] [WARN] [TICKER] TPS: 7.692307692307692 | DELTA: 0.13
[10:08:39 PM] [WARN] [TICKER] TPS: 13.88888888888889 | DELTA: 0.072
[10:08:39 PM] [WARN] [TICKER] TPS: 11.49425287356322 | DELTA: 0.087
[10:08:39 PM] [WARN] [TICKER] TPS: 18.51851851851852 | DELTA: 0.054
[10:08:40 PM] [WARN] [TICKER] TPS: 13.157894736842106 | DELTA: 0.076
[10:08:40 PM] [WARN] [TICKER] TPS: 15.384615384615383 | DELTA: 0.065
[10:08:40 PM] [WARN] [TICKER] TPS: 18.867924528301888 | DELTA: 0.053
[10:08:41 PM] [WARN] [TICKER] TPS: 11.904761904761903 | DELTA: 0.084
[10:08:44 PM] [WARN] [TICKER] TPS: 14.925373134328357 | DELTA: 0.067
[10:08:45 PM] [WARN] [TICKER] TPS: 12.195121951219512 | DELTA: 0.082
[10:08:45 PM] [WARN] [TICKER] TPS: 18.51851851851852 | DELTA: 0.054
[10:08:46 PM] [WARN] [TICKER] TPS: 15.625 | DELTA: 0.064
[10:08:46 PM] [WARN] [TICKER] TPS: 17.543859649122805 | DELTA: 0.057
[10:08:47 PM] [WARN] [TICKER] TPS: 14.084507042253522 | DELTA: 0.071
[10:08:47 PM] [WARN] [TICKER] TPS: 10.869565217391305 | DELTA: 0.092
[10:08:47 PM] [WARN] [TICKER] TPS: 11.11111111111111 | DELTA: 0.09
[10:08:48 PM] [WARN] [TICKER] TPS: 7.4074074074074066 | DELTA: 0.135
[10:08:48 PM] [WARN] [TICKER] TPS: 18.181818181818183 | DELTA: 0.055
[10:08:49 PM] [WARN] [TICKER] TPS: 5.208333333333333 | DELTA: 0.192
[10:08:49 PM] [WARN] [TICKER] TPS: 17.543859649122805 | DELTA: 0.057
[10:08:51 PM] [WARN] [TICKER] TPS: 7.352941176470588 | DELTA: 0.136
[10:08:52 PM] [WARN] [TICKER] TPS: 10.989010989010989 | DELTA: 0.091
[10:08:52 PM] [WARN] [TICKER] TPS: 9.523809523809524 | DELTA: 0.105
[10:08:52 PM] [WARN] [TICKER] TPS: 13.333333333333334 | DELTA: 0.075
[10:08:52 PM] [WARN] [TICKER] TPS: 9.803921568627452 | DELTA: 0.102
[10:08:52 PM] [WARN] [TICKER] TPS: 13.333333333333334 | DELTA: 0.075
[10:08:53 PM] [WARN] [TICKER] TPS: 5.9171597633136095 | DELTA: 0.169
[10:08:53 PM] [WARN] [TICKER] TPS: 7.8125 | DELTA: 0.128
[10:08:53 PM] [WARN] [TICKER] TPS: 17.857142857142858 | DELTA: 0.056
[10:08:53 PM] [WARN] [TICKER] TPS: 12.5 | DELTA: 0.08
[10:08:53 PM] [WARN] [TICKER] TPS: 13.333333333333334 | DELTA: 0.075
[10:08:55 PM] [WARN] [TICKER] TPS: 19.23076923076923 | DELTA: 0.052
[10:08:58 PM] [WARN] [TICKER] TPS: 14.285714285714285 | DELTA: 0.07
[10:09:02 PM] [WARN] [TICKER] TPS: 11.627906976744187 | DELTA: 0.086
[10:09:02 PM] [WARN] [TICKER] TPS: 7.936507936507937 | DELTA: 0.126
[10:09:02 PM] [WARN] [TICKER] TPS: 19.23076923076923 | DELTA: 0.052
[10:09:02 PM] [WARN] [TICKER] TPS: 17.241379310344826 | DELTA: 0.058
[10:09:03 PM] [WARN] [TICKER] TPS: 12.5 | DELTA: 0.08
[10:09:03 PM] [WARN] [TICKER] TPS: 18.867924528301888 | DELTA: 0.053
[10:09:04 PM] [WARN] [TICKER] TPS: 11.627906976744187 | DELTA: 0.086
[10:09:05 PM] [WARN] [TICKER] TPS: 4.219409282700422 | DELTA: 0.237
[10:09:05 PM] [WARN] [TICKER] TPS: 10.1010101010101 | DELTA: 0.099
[10:09:05 PM] [WARN] [TICKER] TPS: 12.658227848101266 | DELTA: 0.079
[10:09:05 PM] [WARN] [TICKER] TPS: 19.607843137254903 | DELTA: 0.051
[10:09:05 PM] [WARN] [TICKER] TPS: 15.384615384615383 | DELTA: 0.065
[10:09:05 PM] [WARN] [TICKER] TPS: 12.345679012345679 | DELTA: 0.081
[10:09:06 PM] [WARN] [TICKER] TPS: 8.771929824561402 | DELTA: 0.114
[10:09:06 PM] [WARN] [TICKER] TPS: 13.333333333333334 | DELTA: 0.075
[10:09:06 PM] [WARN] [TICKER] TPS: 8.771929824561402 | DELTA: 0.114
[10:09:06 PM] [WARN] [TICKER] TPS: 9.803921568627452 | DELTA: 0.102
[10:09:06 PM] [WARN] [TICKER] TPS: 11.235955056179776 | DELTA: 0.089
[10:09:07 PM] [WARN] [TICKER] TPS: 4.878048780487805 | DELTA: 0.205
[10:09:07 PM] [WARN] [TICKER] TPS: 19.607843137254903 | DELTA: 0.051
[10:09:07 PM] [WARN] [TICKER] TPS: 17.857142857142858 | DELTA: 0.056
[10:09:07 PM] [WARN] [TICKER] TPS: 19.607843137254903 | DELTA: 0.051
[10:09:07 PM] [WARN] [TICKER] TPS: 9.523809523809524 | DELTA: 0.105
[10:09:07 PM] [WARN] [TICKER] TPS: 8.333333333333334 | DELTA: 0.12
[10:09:08 PM] [WARN] [TICKER] TPS: 13.88888888888889 | DELTA: 0.072
[10:09:08 PM] [WARN] [TICKER] TPS: 13.157894736842106 | DELTA: 0.076
[10:09:08 PM] [WARN] [TICKER] TPS: 13.88888888888889 | DELTA: 0.072
[10:09:08 PM] [WARN] [TICKER] TPS: 7.633587786259541 | DELTA: 0.131
[10:09:09 PM] [WARN] [TICKER] TPS: 17.543859649122805 | DELTA: 0.057
[10:09:09 PM] [WARN] [TICKER] TPS: 3.597122302158273 | DELTA: 0.278
[10:09:09 PM] [WARN] [TICKER] TPS: 5.319148936170213 | DELTA: 0.188
[10:09:09 PM] [WARN] [TICKER] TPS: 8.771929824561402 | DELTA: 0.114
[10:09:09 PM] [WARN] [TICKER] TPS: 14.925373134328357 | DELTA: 0.067
[10:09:10 PM] [WARN] [TICKER] TPS: 16.949152542372882 | DELTA: 0.059
[10:09:10 PM] [WARN] [TICKER] TPS: 18.51851851851852 | DELTA: 0.054
[10:09:10 PM] [WARN] [TICKER] TPS: 5.2356020942408374 | DELTA: 0.191
[10:09:10 PM] [WARN] [TICKER] TPS: 5.434782608695652 | DELTA: 0.184
[10:09:10 PM] [WARN] [TICKER] TPS: 16.666666666666668 | DELTA: 0.06
[10:09:11 PM] [WARN] [TICKER] TPS: 10.75268817204301 | DELTA: 0.093
[10:09:11 PM] [WARN] [TICKER] TPS: 7.575757575757575 | DELTA: 0.132
[10:09:12 PM] [WARN] [TICKER] TPS: 5.88235294117647 | DELTA: 0.17
[10:09:14 PM] [WARN] [TICKER] TPS: 9.803921568627452 | DELTA: 0.102
[10:09:14 PM] [WARN] [TICKER] TPS: 12.820512820512821 | DELTA: 0.078
[10:09:14 PM] [WARN] [TICKER] TPS: 10.204081632653061 | DELTA: 0.098
[10:09:16 PM] [WARN] [TICKER] TPS: 15.384615384615383 | DELTA: 0.065
[10:09:17 PM] [WARN] [TICKER] TPS: 19.23076923076923 | DELTA: 0.052
[10:09:17 PM] [WARN] [TICKER] TPS: 16.39344262295082 | DELTA: 0.061
[10:09:17 PM] [WARN] [TICKER] TPS: 13.333333333333334 | DELTA: 0.075
[10:09:19 PM] [WARN] [TICKER] TPS: 16.129032258064516 | DELTA: 0.062
[10:09:20 PM] [WARN] [TICKER] TPS: 13.698630136986303 | DELTA: 0.073
[10:09:20 PM] [WARN] [TICKER] TPS: 16.39344262295082 | DELTA: 0.061
[10:09:20 PM] [WARN] [TICKER] TPS: 8.620689655172413 | DELTA: 0.116
[10:09:21 PM] [WARN] [TICKER] TPS: 9.900990099009901 | DELTA: 0.101
[10:09:22 PM] [WARN] [TICKER] TPS: 19.607843137254903 | DELTA: 0.051
[10:09:23 PM] [WARN] [TICKER] TPS: 15.873015873015873 | DELTA: 0.063
[10:09:23 PM] [WARN] [TICKER] TPS: 18.51851851851852 | DELTA: 0.054
[10:09:24 PM] [WARN] [TICKER] TPS: 13.698630136986303 | DELTA: 0.073
[10:09:24 PM] [WARN] [TICKER] TPS: 13.333333333333334 | DELTA: 0.075
[10:09:25 PM] [WARN] [TICKER] TPS: 13.513513513513514 | DELTA: 0.074
[10:09:25 PM] [WARN] [TICKER] TPS: 13.88888888888889 | DELTA: 0.072
[10:09:26 PM] [WARN] [TICKER] TPS: 9.00900900900901 | DELTA: 0.111
[10:09:27 PM] [WARN] [TICKER] TPS: 18.51851851851852 | DELTA: 0.054
[10:09:27 PM] [WARN] [TICKER] TPS: 9.523809523809524 | DELTA: 0.105
[10:09:27 PM] [WARN] [TICKER] TPS: 17.543859649122805 | DELTA: 0.057
[10:09:27 PM] [WARN] [TICKER] TPS: 11.904761904761903 | DELTA: 0.084
[10:09:28 PM] [WARN] [TICKER] TPS: 17.857142857142858 | DELTA: 0.056
[10:09:28 PM] [WARN] [TICKER] TPS: 17.543859649122805 | DELTA: 0.057
[10:09:28 PM] [WARN] [TICKER] TPS: 16.949152542372882 | DELTA: 0.059
[10:09:28 PM] [WARN] [TICKER] TPS: 13.157894736842106 | DELTA: 0.076
[10:09:29 PM] [WARN] [TICKER] TPS: 18.867924528301888 | DELTA: 0.053
[10:09:29 PM] [WARN] [TICKER] TPS: 19.23076923076923 | DELTA: 0.052
[10:09:30 PM] [WARN] [TICKER] TPS: 18.51851851851852 | DELTA: 0.054
[10:09:30 PM] [WARN] [TICKER] TPS: 15.15151515151515 | DELTA: 0.066
[10:09:30 PM] [WARN] [TICKER] TPS: 17.857142857142858 | DELTA: 0.056
[10:09:30 PM] [WARN] [TICKER] TPS: 16.666666666666668 | DELTA: 0.06
[10:09:31 PM] [WARN] [TICKER] TPS: 10 | DELTA: 0.1
[10:09:31 PM] [WARN] [TICKER] TPS: 11.363636363636365 | DELTA: 0.088
[10:09:31 PM] [WARN] [TICKER] TPS: 17.241379310344826 | DELTA: 0.058
[10:09:31 PM] [WARN] [TICKER] TPS: 13.333333333333334 | DELTA: 0.075
[10:09:31 PM] [WARN] [TICKER] TPS: 19.23076923076923 | DELTA: 0.052
[10:09:32 PM] [WARN] [TICKER] TPS: 18.181818181818183 | DELTA: 0.055
[10:09:33 PM] [WARN] [TICKER] TPS: 19.23076923076923 | DELTA: 0.052
[10:09:34 PM] [WARN] [TICKER] TPS: 14.084507042253522 | DELTA: 0.071
[10:09:34 PM] [WARN] [TICKER] TPS: 18.51851851851852 | DELTA: 0.054
[10:09:36 PM] [WARN] [TICKER] TPS: 16.129032258064516 | DELTA: 0.062
[10:09:37 PM] [WARN] [TICKER] TPS: 10.869565217391305 | DELTA: 0.092
[10:09:37 PM] [WARN] [TICKER] TPS: 9.615384615384615 | DELTA: 0.104
[10:09:38 PM] [WARN] [TICKER] TPS: 10 | DELTA: 0.1
[10:09:38 PM] [WARN] [TICKER] TPS: 10.204081632653061 | DELTA: 0.098
[10:09:38 PM] [WARN] [TICKER] TPS: 18.867924528301888 | DELTA: 0.053
[10:09:38 PM] [WARN] [TICKER] TPS: 13.513513513513514 | DELTA: 0.074
[10:09:38 PM] [WARN] [TICKER] TPS: 8.849557522123893 | DELTA: 0.113
[10:09:38 PM] [WARN] [TICKER] TPS: 18.867924528301888 | DELTA: 0.053
[10:09:39 PM] [WARN] [TICKER] TPS: 16.39344262295082 | DELTA: 0.061
[10:09:39 PM] [WARN] [TICKER] TPS: 18.867924528301888 | DELTA: 0.053
[10:09:40 PM] [WARN] [TICKER] TPS: 17.543859649122805 | DELTA: 0.057
[10:09:40 PM] [WARN] [TICKER] TPS: 17.857142857142858 | DELTA: 0.056
[10:09:40 PM] [WARN] [TICKER] TPS: 16.129032258064516 | DELTA: 0.062
[10:09:41 PM] [WARN] [TICKER] TPS: 18.181818181818183 | DELTA: 0.055
[10:09:41 PM] [WARN] [TICKER] TPS: 18.867924528301888 | DELTA: 0.053
[10:09:41 PM] [WARN] [TICKER] TPS: 10.75268817204301 | DELTA: 0.093
[10:09:41 PM] [WARN] [TICKER] TPS: 9.708737864077671 | DELTA: 0.103
[10:09:42 PM] [WARN] [TICKER] TPS: 10.309278350515463 | DELTA: 0.097
[10:09:42 PM] [WARN] [TICKER] TPS: 5.9171597633136095 | DELTA: 0.169
[10:09:42 PM] [WARN] [TICKER] TPS: 16.666666666666668 | DELTA: 0.06
[10:09:44 PM] [WARN] [TICKER] TPS: 17.543859649122805 | DELTA: 0.057
[10:09:44 PM] [WARN] [TICKER] TPS: 16.39344262295082 | DELTA: 0.061
[10:09:44 PM] [WARN] [TICKER] TPS: 9.900990099009901 | DELTA: 0.101
[10:09:44 PM] [WARN] [TICKER] TPS: 14.925373134328357 | DELTA: 0.067
[10:09:44 PM] [WARN] [TICKER] TPS: 13.157894736842106 | DELTA: 0.076
[10:09:45 PM] [WARN] [TICKER] TPS: 9.523809523809524 | DELTA: 0.105
[10:09:46 PM] [WARN] [TICKER] TPS: 19.607843137254903 | DELTA: 0.051
[10:09:46 PM] [WARN] [TICKER] TPS: 14.705882352941176 | DELTA: 0.068
[10:09:46 PM] [WARN] [TICKER] TPS: 18.181818181818183 | DELTA: 0.055
[10:09:47 PM] [WARN] [TICKER] TPS: 6.329113924050633 | DELTA: 0.158
[10:09:47 PM] [WARN] [TICKER] TPS: 19.23076923076923 | DELTA: 0.052
[10:09:49 PM] [WARN] [TICKER] TPS: 18.51851851851852 | DELTA: 0.054
[10:09:50 PM] [WARN] [TICKER] TPS: 19.607843137254903 | DELTA: 0.051
[10:09:50 PM] [WARN] [TICKER] TPS: 18.51851851851852 | DELTA: 0.054
[10:09:50 PM] [WARN] [TICKER] TPS: 11.11111111111111 | DELTA: 0.09
[10:09:50 PM] [WARN] [TICKER] TPS: 17.241379310344826 | DELTA: 0.058
[10:09:50 PM] [WARN] [TICKER] TPS: 13.698630136986303 | DELTA: 0.073
[10:09:51 PM] [WARN] [TICKER] TPS: 15.873015873015873 | DELTA: 0.063
[10:09:51 PM] [WARN] [TICKER] TPS: 18.51851851851852 | DELTA: 0.054
[10:09:51 PM] [WARN] [TICKER] TPS: 17.241379310344826 | DELTA: 0.058
[10:09:53 PM] [WARN] [TICKER] TPS: 14.925373134328357 | DELTA: 0.067
[10:09:53 PM] [WARN] [TICKER] TPS: 8.264462809917356 | DELTA: 0.121
[10:09:54 PM] [WARN] [TICKER] TPS: 11.235955056179776 | DELTA: 0.089
[10:09:54 PM] [WARN] [TICKER] TPS: 18.867924528301888 | DELTA: 0.053
[10:09:55 PM] [WARN] [TICKER] TPS: 19.607843137254903 | DELTA: 0.051
[10:09:55 PM] [WARN] [TICKER] TPS: 16.949152542372882 | DELTA: 0.059
[10:09:57 PM] [WARN] [TICKER] TPS: 19.607843137254903 | DELTA: 0.051
[10:09:57 PM] [WARN] [TICKER] TPS: 8.403361344537815 | DELTA: 0.119
[10:09:57 PM] [WARN] [TICKER] TPS: 10.1010101010101 | DELTA: 0.099
[10:09:58 PM] [WARN] [TICKER] TPS: 10.526315789473685 | DELTA: 0.095
[10:09:58 PM] [WARN] [TICKER] TPS: 19.23076923076923 | DELTA: 0.052
[10:09:58 PM] [WARN] [TICKER] TPS: 8.771929824561402 | DELTA: 0.114
[10:09:59 PM] [WARN] [TICKER] TPS: 11.363636363636365 | DELTA: 0.088
[10:10:03 PM] [WARN] [TICKER] TPS: 14.492753623188404 | DELTA: 0.069
[10:10:04 PM] [WARN] [TICKER] TPS: 10 | DELTA: 0.1
[10:10:12 PM] [WARN] [TICKER] TPS: 6.622516556291391 | DELTA: 0.151
[10:10:12 PM] [WARN] [TICKER] TPS: 13.157894736842106 | DELTA: 0.076
[10:10:12 PM] [WARN] [TICKER] TPS: 12.195121951219512 | DELTA: 0.082
[10:10:13 PM] [WARN] [TICKER] TPS: 17.857142857142858 | DELTA: 0.056
[10:10:13 PM] [WARN] [TICKER] TPS: 16.129032258064516 | DELTA: 0.062
[10:10:13 PM] [WARN] [TICKER] TPS: 12.5 | DELTA: 0.08
[10:10:13 PM] [WARN] [TICKER] TPS: 8.130081300813009 | DELTA: 0.123
[10:10:13 PM] [WARN] [TICKER] TPS: 16.39344262295082 | DELTA: 0.061
[10:10:13 PM] [WARN] [TICKER] TPS: 19.607843137254903 | DELTA: 0.051
[10:10:14 PM] [WARN] [TICKER] TPS: 13.698630136986303 | DELTA: 0.073
[10:10:14 PM] [WARN] [TICKER] TPS: 16.949152542372882 | DELTA: 0.059
[10:10:14 PM] [WARN] [TICKER] TPS: 16.949152542372882 | DELTA: 0.059
[10:10:15 PM] [WARN] [TICKER] TPS: 7.874015748031496 | DELTA: 0.127
[10:10:15 PM] [WARN] [TICKER] TPS: 12.345679012345679 | DELTA: 0.081
[10:10:15 PM] [WARN] [TICKER] TPS: 16.129032258064516 | DELTA: 0.062
[10:10:16 PM] [WARN] [TICKER] TPS: 10.869565217391305 | DELTA: 0.092
[10:10:16 PM] [WARN] [TICKER] TPS: 14.925373134328357 | DELTA: 0.067
[10:10:16 PM] [WARN] [TICKER] TPS: 7.692307692307692 | DELTA: 0.13
[10:10:16 PM] [WARN] [TICKER] TPS: 7.142857142857142 | DELTA: 0.14
[10:10:16 PM] [WARN] [TICKER] TPS: 9.523809523809524 | DELTA: 0.105
[10:10:17 PM] [WARN] [TICKER] TPS: 14.925373134328357 | DELTA: 0.067
[10:10:17 PM] [WARN] [TICKER] TPS: 14.925373134328357 | DELTA: 0.067
[10:10:17 PM] [WARN] [TICKER] TPS: 14.084507042253522 | DELTA: 0.071
[10:10:18 PM] [WARN] [TICKER] TPS: 14.492753623188404 | DELTA: 0.069
[10:10:18 PM] [WARN] [TICKER] TPS: 8.333333333333334 | DELTA: 0.12
[10:10:18 PM] [WARN] [TICKER] TPS: 11.627906976744187 | DELTA: 0.086
[10:10:18 PM] [WARN] [TICKER] TPS: 9.900990099009901 | DELTA: 0.101
[10:10:18 PM] [WARN] [TICKER] TPS: 16.39344262295082 | DELTA: 0.061
[10:10:19 PM] [WARN] [TICKER] TPS: 14.084507042253522 | DELTA: 0.071
[10:10:19 PM] [WARN] [TICKER] TPS: 11.363636363636365 | DELTA: 0.088
[10:10:19 PM] [WARN] [TICKER] TPS: 17.857142857142858 | DELTA: 0.056
[10:10:25 PM] [WARN] [TICKER] TPS: 17.543859649122805 | DELTA: 0.057
[10:10:27 PM] [WARN] [TICKER] TPS: 5.154639175257731 | DELTA: 0.194
[10:10:27 PM] [WARN] [TICKER] TPS: 15.384615384615383 | DELTA: 0.065
[10:10:28 PM] [WARN] [TICKER] TPS: 13.88888888888889 | DELTA: 0.072
[10:10:28 PM] [WARN] [TICKER] TPS: 10.309278350515463 | DELTA: 0.097
[10:10:28 PM] [WARN] [TICKER] TPS: 8 | DELTA: 0.125
[10:10:33 PM] [WARN] [TICKER] TPS: 5.6818181818181825 | DELTA: 0.176
[10:10:33 PM] [WARN] [TICKER] TPS: 18.867924528301888 | DELTA: 0.053
[10:10:34 PM] [WARN] [TICKER] TPS: 14.084507042253522 | DELTA: 0.071
[10:10:34 PM] [WARN] [TICKER] TPS: 12.195121951219512 | DELTA: 0.082
[10:10:34 PM] [WARN] [TICKER] TPS: 18.867924528301888 | DELTA: 0.053
[10:10:34 PM] [WARN] [TICKER] TPS: 8.547008547008547 | DELTA: 0.117
[10:10:35 PM] [WARN] [TICKER] TPS: 15.873015873015873 | DELTA: 0.063
[10:10:35 PM] [WARN] [TICKER] TPS: 8.928571428571429 | DELTA: 0.112
[10:10:35 PM] [WARN] [TICKER] TPS: 18.51851851851852 | DELTA: 0.054
[10:10:35 PM] [WARN] [TICKER] TPS: 14.705882352941176 | DELTA: 0.068
[10:10:36 PM] [WARN] [TICKER] TPS: 17.857142857142858 | DELTA: 0.056
[10:10:37 PM] [WARN] [TICKER] TPS: 18.867924528301888 | DELTA: 0.053
[10:10:38 PM] [WARN] [TICKER] TPS: 19.23076923076923 | DELTA: 0.052
[10:10:38 PM] [WARN] [TICKER] TPS: 8.547008547008547 | DELTA: 0.117
[10:10:41 PM] [WARN] [TICKER] TPS: 12.987012987012987 | DELTA: 0.077
[10:10:43 PM] [WARN] [TICKER] TPS: 9.803921568627452 | DELTA: 0.102
[10:10:43 PM] [WARN] [TICKER] TPS: 8.264462809917356 | DELTA: 0.121
[10:10:43 PM] [WARN] [TICKER] TPS: 16.666666666666668 | DELTA: 0.06
[10:10:43 PM] [WARN] [TICKER] TPS: 15.873015873015873 | DELTA: 0.063
[10:10:44 PM] [WARN] [TICKER] TPS: 16.666666666666668 | DELTA: 0.06
[10:10:44 PM] [WARN] [TICKER] TPS: 15.625 | DELTA: 0.064
[10:10:44 PM] [WARN] [TICKER] TPS: 13.513513513513514 | DELTA: 0.074
[10:10:44 PM] [WARN] [TICKER] TPS: 19.607843137254903 | DELTA: 0.051
[10:10:45 PM] [WARN] [TICKER] TPS: 13.333333333333334 | DELTA: 0.075
[10:10:45 PM] [WARN] [TICKER] TPS: 18.51851851851852 | DELTA: 0.054
[10:10:45 PM] [WARN] [TICKER] TPS: 13.698630136986303 | DELTA: 0.073
[10:10:45 PM] [WARN] [TICKER] TPS: 16.39344262295082 | DELTA: 0.061
[10:10:45 PM] [WARN] [TICKER] TPS: 18.867924528301888 | DELTA: 0.053
[10:10:46 PM] [WARN] [TICKER] TPS: 18.867924528301888 | DELTA: 0.053
[10:10:46 PM] [WARN] [TICKER] TPS: 11.76470588235294 | DELTA: 0.085
[10:10:46 PM] [WARN] [TICKER] TPS: 18.867924528301888 | DELTA: 0.053
[10:10:46 PM] [WARN] [TICKER] TPS: 15.873015873015873 | DELTA: 0.063
[10:10:46 PM] [WARN] [TICKER] TPS: 17.543859649122805 | DELTA: 0.057
[10:10:47 PM] [WARN] [TICKER] TPS: 18.181818181818183 | DELTA: 0.055
[10:10:47 PM] [WARN] [TICKER] TPS: 19.607843137254903 | DELTA: 0.051
[10:10:47 PM] [WARN] [TICKER] TPS: 3.3333333333333335 | DELTA: 0.3
[10:10:48 PM] [WARN] [TICKER] TPS: 17.543859649122805 | DELTA: 0.057
[10:10:48 PM] [WARN] [TICKER] TPS: 19.607843137254903 | DELTA: 0.051
[10:10:48 PM] [WARN] [TICKER] TPS: 13.698630136986303 | DELTA: 0.073
[10:10:48 PM] [WARN] [TICKER] TPS: 10.989010989010989 | DELTA: 0.091
[10:10:48 PM] [WARN] [TICKER] TPS: 7.246376811594202 | DELTA: 0.138
[10:10:48 PM] [WARN] [TICKER] TPS: 19.23076923076923 | DELTA: 0.052
[10:10:49 PM] [WARN] [TICKER] TPS: 13.698630136986303 | DELTA: 0.073
[10:10:51 PM] [WARN] [TICKER] TPS: 11.235955056179776 | DELTA: 0.089
[10:10:51 PM] [WARN] [TICKER] TPS: 12.195121951219512 | DELTA: 0.082
[10:10:51 PM] [WARN] [TICKER] TPS: 17.543859649122805 | DELTA: 0.057
[10:10:51 PM] [WARN] [TICKER] TPS: 12.987012987012987 | DELTA: 0.077
[10:10:51 PM] [WARN] [TICKER] TPS: 9.803921568627452 | DELTA: 0.102
[10:10:51 PM] [WARN] [TICKER] TPS: 18.867924528301888 | DELTA: 0.053
[10:10:52 PM] [WARN] [TICKER] TPS: 16.129032258064516 | DELTA: 0.062
[10:10:52 PM] [WARN] [TICKER] TPS: 18.51851851851852 | DELTA: 0.054
[10:10:52 PM] [WARN] [TICKER] TPS: 19.23076923076923 | DELTA: 0.052
[10:10:52 PM] [WARN] [TICKER] TPS: 6.451612903225807 | DELTA: 0.155
[10:10:52 PM] [WARN] [TICKER] TPS: 6.8965517241379315 | DELTA: 0.145
[10:10:53 PM] [WARN] [TICKER] TPS: 10.989010989010989 | DELTA: 0.091
[10:10:53 PM] [WARN] [TICKER] TPS: 15.384615384615383 | DELTA: 0.065
[10:10:53 PM] [WARN] [TICKER] TPS: 14.285714285714285 | DELTA: 0.07
[10:10:53 PM] [WARN] [TICKER] TPS: 17.857142857142858 | DELTA: 0.056
[10:10:53 PM] [WARN] [TICKER] TPS: 16.129032258064516 | DELTA: 0.062
[10:10:53 PM] [WARN] [TICKER] TPS: 14.084507042253522 | DELTA: 0.071
[10:10:54 PM] [WARN] [TICKER] TPS: 14.925373134328357 | DELTA: 0.067
[10:10:54 PM] [WARN] [TICKER] TPS: 8.849557522123893 | DELTA: 0.113
[10:10:54 PM] [WARN] [TICKER] TPS: 6.4935064935064934 | DELTA: 0.154
[10:10:54 PM] [WARN] [TICKER] TPS: 11.627906976744187 | DELTA: 0.086
[10:10:54 PM] [WARN] [TICKER] TPS: 3.4129692832764507 | DELTA: 0.293
[10:10:55 PM] [WARN] [TICKER] TPS: 5.46448087431694 | DELTA: 0.183
[10:10:55 PM] [WARN] [TICKER] TPS: 8.19672131147541 | DELTA: 0.122
[10:10:55 PM] [WARN] [TICKER] TPS: 9.25925925925926 | DELTA: 0.108
[10:10:56 PM] [WARN] [TICKER] TPS: 2.2988505747126435 | DELTA: 0.435
[10:10:56 PM] [WARN] [TICKER] TPS: 13.698630136986303 | DELTA: 0.073
[10:10:56 PM] [WARN] [TICKER] TPS: 13.88888888888889 | DELTA: 0.072
[10:10:56 PM] [WARN] [TICKER] TPS: 15.384615384615383 | DELTA: 0.065
[10:10:57 PM] [WARN] [TICKER] TPS: 17.543859649122805 | DELTA: 0.057
[10:10:57 PM] [WARN] [TICKER] TPS: 15.873015873015873 | DELTA: 0.063
[10:10:57 PM] [WARN] [TICKER] TPS: 11.49425287356322 | DELTA: 0.087
[10:10:57 PM] [WARN] [TICKER] TPS: 3.773584905660377 | DELTA: 0.265
[10:10:57 PM] [WARN] [TICKER] TPS: 14.285714285714285 | DELTA: 0.07
[10:10:58 PM] [WARN] [TICKER] TPS: 4.651162790697675 | DELTA: 0.215
[10:10:58 PM] [WARN] [TICKER] TPS: 14.705882352941176 | DELTA: 0.068
[10:10:58 PM] [WARN] [TICKER] TPS: 3.8910505836575875 | DELTA: 0.257
[10:10:58 PM] [WARN] [TICKER] TPS: 3.745318352059925 | DELTA: 0.267
[10:10:58 PM] [WARN] [TICKER] TPS: 5.6818181818181825 | DELTA: 0.176
[10:10:58 PM] [WARN] [TICKER] TPS: 12.345679012345679 | DELTA: 0.081
[10:10:59 PM] [WARN] [TICKER] TPS: 6.211180124223603 | DELTA: 0.161
[10:10:59 PM] [WARN] [TICKER] TPS: 18.51851851851852 | DELTA: 0.054
[10:10:59 PM] [WARN] [TICKER] TPS: 16.949152542372882 | DELTA: 0.059
[10:10:59 PM] [WARN] [TICKER] TPS: 4.237288135593221 | DELTA: 0.236
[10:10:59 PM] [WARN] [TICKER] TPS: 7.142857142857142 | DELTA: 0.14
[10:11:00 PM] [WARN] [TICKER] TPS: 3.4246575342465757 | DELTA: 0.292
[10:11:00 PM] [WARN] [TICKER] TPS: 17.241379310344826 | DELTA: 0.058
[10:11:00 PM] [WARN] [TICKER] TPS: 9.900990099009901 | DELTA: 0.101
[10:11:01 PM] [WARN] [TICKER] TPS: 16.666666666666668 | DELTA: 0.06
[10:11:01 PM] [WARN] [TICKER] TPS: 7.8125 | DELTA: 0.128
[10:11:01 PM] [WARN] [TICKER] TPS: 5.58659217877095 | DELTA: 0.179
[10:11:01 PM] [WARN] [TICKER] TPS: 9.090909090909092 | DELTA: 0.11
[10:11:01 PM] [WARN] [TICKER] TPS: 5.319148936170213 | DELTA: 0.188
[10:11:02 PM] [WARN] [TICKER] TPS: 6.410256410256411 | DELTA: 0.156
[10:11:02 PM] [WARN] [TICKER] TPS: 5.9171597633136095 | DELTA: 0.169
